Name,Age,Gender,Test 1,Test 2,Test 3,Height,Weight,Average
Name4161,40,Male,80.0,70.0,85.0,156.0,57.0,78.33333333333333
Name4162,42,Male,79.33,74.0,71.0,192.0,62.0,72.5
Name4163,38,Female,74.0,88.0,73.0,194.0,73.0,78.33333333333333
Name4164,41,Male,73.0,79.54311111111112,60.0,170.0,89.0,66.5
Name4165,42,Male,78.0,95.0,79.10422222222222,177.0,95.0,86.5
Name4166,49,Female,74.0,82.0,92.0,152.0,79.0,82.66666666666667
Name4167,49,Female,65.0,74.0,88.0,163.0,79.0,75.66666666666667
Name4168,22,Female,68.0,62.0,90.0,151.0,74.0,73.33333333333333
Name4169,53,Female,96.0,91.0,67.0,174.8368888888889,82.0,84.66666666666667
Name4170,59,Female,79.0,69.0,79.10422222222222,167.0,58.0,74.0
Name4171,59,Female,93.0,79.54311111111112,72.0,186.0,75.0,82.5
Name4172,56,Female,97.0,97.0,75.0,194.0,73.0,89.66666666666667
Name4173,33,Female,85.0,81.0,61.0,194.0,82.0,75.66666666666667
Name4174,50,Female,77.0,73.0,77.0,174.8368888888889,88.0,75.66666666666667
Name4175,38,Male,87.0,76.0,94.0,195.0,74.0,85.66666666666667
Name4176,26,Male,68.0,80.0,78.0,161.0,94.0,75.33333333333333
Name4177,23,Male,91.0,74.0,72.0,194.0,64.0,79.0
Name4178,52,Male,65.0,74.0,63.0,181.0,90.0,67.33333333333333
Name4179,56,Male,73.0,79.54311111111112,78.0,167.0,97.0,75.5
Name4180,39,Female,79.33,83.0,79.10422222222222,174.8368888888889,98.0,83.0
Name4181,58,Male,83.0,71.0,97.0,153.0,90.0,83.66666666666667
Name4182,22,Female,72.0,69.0,90.0,172.0,55.0,77.0
Name4183,59,Male,79.33,90.0,95.0,159.0,69.0,92.5
Name4184,40,Male,78.0,70.0,63.0,154.0,93.0,70.33333333333333
Name4185,34,Female,80.0,75.0,98.0,199.0,65.0,84.33333333333333
Name4186,29,Female,86.0,68.0,66.0,189.0,70.0,73.33333333333333
Name4187,40,Male,78.0,73.0,75.0,163.0,64.0,75.33333333333333
Name4188,33,Female,83.0,78.0,64.0,183.0,88.0,75.0
Name4189,20,Male,85.0,90.0,82.0,177.0,91.0,85.66666666666667
Name4190,47,Male,87.0,68.0,95.0,174.8368888888889,53.0,83.33333333333333
Name4191,39,Female,77.0,95.0,91.0,165.0,73.0,87.66666666666667
Name4192,26,Male,95.0,98.0,83.0,180.0,52.0,92.0
Name4193,46,Female,79.33,85.0,84.0,156.0,99.0,84.5
Name4194,54,Male,76.0,67.0,87.0,152.0,50.0,76.66666666666667
Name4195,40,Male,79.33,79.54311111111112,79.10422222222222,174.8368888888889,79.0,79.29301021430003
Name4196,30,Male,88.0,67.0,66.0,185.0,62.0,73.66666666666667
Name4197,49,Female,63.0,78.0,79.10422222222222,188.0,67.0,70.5
Name4198,40,Male,69.0,89.0,61.0,153.0,89.0,73.0
Name4199,34,Male,84.0,81.0,75.0,158.0,60.0,80.0
Name4200,57,Female,90.0,68.0,79.10422222222222,166.0,91.0,79.0
Name4201,38,Female,62.0,63.0,77.0,198.0,78.0,67.33333333333333
Name4202,19,Female,79.33,96.0,98.0,169.0,53.0,97.0
Name4203,54,Female,84.0,67.0,60.0,163.0,74.0,70.33333333333333
Name4204,23,Male,65.0,60.0,62.0,195.0,85.0,62.333333333333336
Name4205,35,Female,85.0,79.54311111111112,80.0,178.0,85.0,82.5
Name4206,47,Female,79.33,65.0,89.0,162.0,93.0,77.0
Name4207,39,Male,94.0,95.0,70.0,185.0,89.0,86.33333333333333
Name4208,50,Female,86.0,70.0,79.10422222222222,194.0,77.0,78.0
Name4209,47,Male,84.0,79.54311111111112,84.0,174.8368888888889,94.0,84.0
Name4210,34,Male,77.0,83.0,62.0,196.0,74.25822222222222,74.0
Name4211,49,Male,60.0,77.0,89.0,199.0,70.0,75.33333333333333
Name4212,59,Male,98.0,79.0,83.0,192.0,84.0,86.66666666666667
Name4213,31,Female,79.33,87.0,95.0,153.0,93.0,91.0
Name4214,27,Male,63.0,72.0,82.0,169.0,67.0,72.33333333333333
Name4215,53,Male,96.0,64.0,67.0,160.0,96.0,75.66666666666667
Name4216,51,Male,74.0,89.0,63.0,191.0,74.0,75.33333333333333
Name4217,26,Male,67.0,79.54311111111112,98.0,171.0,95.0,82.5
Name4218,59,Male,79.33,81.0,90.0,174.8368888888889,74.25822222222222,85.5
Name4219,45,Male,78.0,77.0,79.10422222222222,157.0,54.0,77.5
Name4220,28,Male,85.0,64.0,95.0,177.0,96.0,81.33333333333333
Name4221,31,Male,98.0,79.54311111111112,72.0,194.0,57.0,85.0
Name4222,56,Male,69.0,65.0,68.0,190.0,74.25822222222222,67.33333333333333
Name4223,36,Male,97.0,86.0,80.0,179.0,52.0,87.66666666666667
Name4224,32,Male,73.0,84.0,62.0,182.0,93.0,73.0
Name4225,45,Male,78.0,88.0,84.0,182.0,86.0,83.33333333333333
Name4226,41,Male,89.0,87.0,84.0,196.0,80.0,86.66666666666667
Name4227,25,Male,64.0,75.0,79.10422222222222,185.0,78.0,69.5
Name4228,26,Male,90.0,71.0,88.0,176.0,90.0,83.0
Name4229,50,Male,79.33,79.0,70.0,169.0,69.0,74.5
Name4230,50,Female,78.0,77.0,70.0,182.0,52.0,75.0
Name4231,36,Male,90.0,93.0,85.0,174.0,74.25822222222222,89.33333333333333
Name4232,20,Female,98.0,82.0,73.0,193.0,89.0,84.33333333333333
Name4233,27,Female,79.33,86.0,75.0,192.0,74.25822222222222,80.5
Name4234,57,Female,93.0,76.0,69.0,168.0,62.0,79.33333333333333
Name4235,59,Female,82.0,80.0,90.0,196.0,57.0,84.0
Name4236,18,Female,99.0,99.0,90.0,170.0,74.25822222222222,96.0
Name4237,46,Female,65.0,79.54311111111112,95.0,191.0,74.25822222222222,80.0
Name4238,51,Male,79.33,62.0,69.0,182.0,74.25822222222222,65.5
Name4239,30,Male,95.0,76.0,85.0,174.8368888888889,86.0,85.33333333333333
Name4240,18,Female,86.0,85.0,79.0,163.0,90.0,83.33333333333333
Name4241,51,Male,79.33,82.0,68.0,164.0,54.0,75.0
Name4242,46,Male,64.0,65.0,79.10422222222222,182.0,57.0,64.5
Name4243,30,Male,76.0,87.0,68.0,191.0,74.25822222222222,77.0
Name4244,46,Male,66.0,67.0,66.0,174.8368888888889,74.25822222222222,66.33333333333333
Name4245,56,Male,86.0,67.0,79.10422222222222,150.0,90.0,76.5
Name4246,41,Male,79.33,78.0,83.0,180.0,74.25822222222222,80.5
Name4247,43,Male,72.0,97.0,71.0,196.0,63.0,80.0
Name4248,34,Female,70.0,88.0,79.0,184.0,68.0,79.0
Name4249,24,Female,85.0,82.0,73.0,169.0,62.0,80.0
Name4250,30,Female,81.0,91.0,81.0,181.0,74.25822222222222,84.33333333333333
Name4251,22,Female,87.0,69.0,75.0,161.0,74.25822222222222,77.0
Name4252,43,Female,83.0,86.0,88.0,165.0,82.0,85.66666666666667
Name4253,20,Female,88.0,60.0,91.0,157.0,74.25822222222222,79.66666666666667
Name4254,24,Female,68.0,98.0,78.0,163.0,50.0,81.33333333333333
Name4255,56,Female,63.0,88.0,94.0,167.0,60.0,81.66666666666667
Name4256,18,Male,77.0,62.0,91.0,179.0,74.25822222222222,76.66666666666667
Name4257,34,Male,75.0,96.0,79.0,182.0,74.25822222222222,83.33333333333333
Name4258,42,Female,92.0,90.0,99.0,183.0,74.25822222222222,93.66666666666667
Name4259,20,Male,88.0,70.0,79.0,193.0,88.0,79.0
Name4260,32,Male,98.0,81.0,67.0,198.0,74.25822222222222,82.0
Name4261,46,Female,69.0,77.0,79.10422222222222,183.0,87.0,73.0
Name4262,49,Male,68.0,94.0,72.0,198.0,73.0,78.0
Name4263,43,Male,90.0,65.0,65.0,156.0,74.25822222222222,73.33333333333333
Name4264,33,Female,87.0,79.54311111111112,75.0,155.0,57.0,81.0
Name4265,42,Male,62.0,64.0,79.10422222222222,155.0,63.0,63.0
Name4266,45,Female,73.0,68.0,93.0,171.0,64.0,78.0
Name4267,26,Male,84.0,87.0,65.0,157.0,71.0,78.66666666666667
Name4268,18,Female,74.0,78.0,92.0,174.8368888888889,86.0,81.33333333333333
Name4269,46,Male,61.0,79.54311111111112,74.0,164.0,64.0,67.5
Name4270,39,Male,79.33,86.0,74.0,175.0,55.0,80.0
Name4271,33,Female,79.33,72.0,73.0,188.0,50.0,72.5
Name4272,58,Male,66.0,97.0,98.0,152.0,69.0,87.0
Name4273,58,Female,95.0,80.0,64.0,159.0,90.0,79.66666666666667
Name4274,24,Male,83.0,86.0,85.0,152.0,85.0,84.66666666666667
Name4275,31,Female,86.0,65.0,76.0,179.0,51.0,75.66666666666667
Name4276,46,Male,96.0,79.54311111111112,75.0,195.0,55.0,85.5
Name4277,36,Male,97.0,70.0,94.0,171.0,51.0,87.0
Name4278,36,Female,89.0,76.0,97.0,152.0,52.0,87.33333333333333
Name4279,19,Male,86.0,98.0,82.0,174.8368888888889,56.0,88.66666666666667
Name4280,58,Female,98.0,66.0,72.0,182.0,69.0,78.66666666666667
Name4281,32,Male,74.0,89.0,92.0,168.0,98.0,85.0
Name4282,20,Male,85.0,80.0,88.0,185.0,90.0,84.33333333333333
Name4283,28,Male,60.0,60.0,93.0,183.0,90.0,71.0
Name4284,47,Male,63.0,84.0,93.0,180.0,54.0,80.0
Name4285,57,Female,88.0,91.0,86.0,192.0,74.0,88.33333333333333
Name4286,35,Female,60.0,67.0,79.10422222222222,173.0,87.0,63.5
Name4287,19,Female,81.0,64.0,68.0,161.0,67.0,71.0
Name4288,49,Female,70.0,89.0,85.0,162.0,50.0,81.33333333333333
Name4289,25,Female,69.0,67.0,62.0,165.0,74.0,66.0
Name4290,39,Female,76.0,78.0,95.0,165.0,66.0,83.0
Name4291,23,Male,95.0,89.0,79.10422222222222,169.0,95.0,92.0
Name4292,29,Female,85.0,74.0,79.0,190.0,64.0,79.33333333333333
Name4293,57,Female,80.0,95.0,79.0,197.0,54.0,84.66666666666667
Name4294,53,Female,72.0,86.0,64.0,176.0,66.0,74.0
Name4295,32,Male,68.0,72.0,79.10422222222222,188.0,74.25822222222222,70.0
Name4296,45,Female,79.33,73.0,75.0,162.0,72.0,74.0
Name4297,35,Female,70.0,96.0,84.0,153.0,92.0,83.33333333333333
Name4298,19,Female,65.0,89.0,84.0,181.0,59.0,79.33333333333333
Name4299,30,Male,60.0,98.0,89.0,194.0,66.0,82.33333333333333
Name4300,32,Female,65.0,72.0,73.0,174.8368888888889,50.0,70.0
Name4301,37,Female,72.0,75.0,81.0,183.0,86.0,76.0
Name4302,46,Female,81.0,66.0,79.10422222222222,188.0,97.0,73.5
Name4303,59,Female,79.33,86.0,89.0,192.0,56.0,87.5
Name4304,46,Male,81.0,94.0,78.0,166.0,61.0,84.33333333333333
Name4305,20,Female,96.0,74.0,79.10422222222222,173.0,89.0,85.0
Name4306,36,Male,86.0,87.0,79.0,178.0,99.0,84.0
Name4307,20,Male,73.0,94.0,94.0,195.0,50.0,87.0
Name4308,31,Male,79.33,66.0,81.0,174.8368888888889,69.0,73.5
Name4309,57,Male,95.0,79.0,74.0,174.8368888888889,93.0,82.66666666666667
Name4310,21,Male,91.0,91.0,70.0,196.0,80.0,84.0
Name4311,28,Female,93.0,97.0,79.10422222222222,171.0,53.0,95.0
Name4312,48,Female,66.0,99.0,83.0,177.0,75.0,82.66666666666667
Name4313,49,Female,69.0,91.0,65.0,174.0,61.0,75.0
Name4314,44,Male,76.0,85.0,76.0,190.0,71.0,79.0
Name4315,47,Female,89.0,98.0,87.0,152.0,50.0,91.33333333333333
Name4316,19,Male,80.0,79.0,90.0,162.0,50.0,83.0
Name4317,26,Male,72.0,77.0,95.0,180.0,74.25822222222222,81.33333333333333
Name4318,45,Male,60.0,74.0,79.10422222222222,174.8368888888889,61.0,67.0
Name4319,48,Male,60.0,81.0,79.10422222222222,190.0,70.0,70.5
Name4320,51,Male,92.0,81.0,80.0,167.0,74.25822222222222,84.33333333333333
Name4321,32,Male,97.0,80.0,93.0,186.0,62.0,90.0
Name4322,42,Male,84.0,61.0,90.0,174.8368888888889,90.0,78.33333333333333
Name4323,53,Female,85.0,99.0,88.0,183.0,67.0,90.66666666666667
Name4324,25,Male,72.0,77.0,70.0,166.0,82.0,73.0
Name4325,26,Male,87.0,82.0,92.0,170.0,55.0,87.0
Name4326,54,Male,92.0,72.0,60.0,185.0,74.25822222222222,74.66666666666667
Name4327,56,Female,96.0,68.0,80.0,199.0,72.0,81.33333333333333
Name4328,49,Male,79.33,66.0,82.0,174.8368888888889,73.0,74.0
Name4329,34,Female,67.0,60.0,68.0,168.0,86.0,65.0
Name4330,52,Female,60.0,79.54311111111112,60.0,161.0,75.0,60.0
Name4331,54,Female,71.0,63.0,80.0,177.0,53.0,71.33333333333333
Name4332,36,Male,64.0,73.0,81.0,160.0,87.0,72.66666666666667
Name4333,46,Female,83.0,91.0,79.10422222222222,197.0,84.0,87.0
Name4334,24,Male,65.0,95.0,60.0,186.0,98.0,73.33333333333333
Name4335,45,Female,84.0,61.0,69.0,177.0,60.0,71.33333333333333
Name4336,26,Female,60.0,99.0,74.0,184.0,85.0,77.66666666666667
Name4337,45,Female,84.0,79.54311111111112,95.0,193.0,74.0,89.5
Name4338,23,Male,60.0,79.0,88.0,164.0,69.0,75.66666666666667
Name4339,46,Male,91.0,84.0,64.0,165.0,50.0,79.66666666666667
Name4340,34,Male,62.0,67.0,88.0,194.0,79.0,72.33333333333333
Name4341,33,Female,78.0,87.0,86.0,156.0,53.0,83.66666666666667
Name4342,40,Male,88.0,80.0,84.0,196.0,72.0,84.0
Name4343,48,Male,61.0,82.0,75.0,152.0,84.0,72.66666666666667
Name4344,20,Male,68.0,91.0,79.10422222222222,180.0,74.25822222222222,79.5
Name4345,38,Female,79.33,67.0,79.10422222222222,161.0,71.0,67.0
Name4346,43,Female,95.0,90.0,84.0,157.0,80.0,89.66666666666667
Name4347,53,Male,79.33,96.0,60.0,174.0,50.0,78.0
Name4348,59,Male,71.0,75.0,64.0,193.0,53.0,70.0
Name4349,54,Male,79.0,99.0,79.0,199.0,68.0,85.66666666666667
Name4350,39,Male,62.0,79.54311111111112,64.0,184.0,74.25822222222222,63.0
Name4351,59,Male,63.0,99.0,95.0,161.0,50.0,85.66666666666667
Name4352,29,Male,76.0,77.0,88.0,170.0,97.0,80.33333333333333
Name4353,59,Female,96.0,94.0,93.0,175.0,68.0,94.33333333333333
Name4354,30,Female,74.0,74.0,77.0,151.0,70.0,75.0
Name4355,28,Male,92.0,86.0,61.0,163.0,71.0,79.66666666666667
Name4356,33,Male,75.0,76.0,75.0,195.0,99.0,75.33333333333333
Name4357,25,Female,70.0,99.0,88.0,153.0,74.25822222222222,85.66666666666667
Name4358,57,Male,79.0,61.0,92.0,166.0,55.0,77.33333333333333
Name4359,57,Female,79.33,90.0,75.0,196.0,70.0,82.5
Name4360,19,Male,83.0,96.0,79.10422222222222,197.0,82.0,89.5
Name4361,47,Female,75.0,93.0,76.0,154.0,68.0,81.33333333333333
Name4362,47,Male,89.0,93.0,63.0,173.0,76.0,81.66666666666667
Name4363,29,Male,93.0,62.0,63.0,198.0,86.0,72.66666666666667
Name4364,27,Female,60.0,79.54311111111112,79.10422222222222,156.0,78.0,60.0
Name4365,28,Male,83.0,73.0,92.0,172.0,77.0,82.66666666666667
Name4366,32,Male,83.0,73.0,73.0,196.0,83.0,76.33333333333333
Name4367,33,Female,68.0,97.0,83.0,166.0,50.0,82.66666666666667
Name4368,34,Female,81.0,94.0,70.0,161.0,97.0,81.66666666666667
Name4369,43,Female,71.0,60.0,84.0,160.0,74.0,71.66666666666667
Name4370,19,Female,76.0,88.0,87.0,160.0,70.0,83.66666666666667
Name4371,29,Female,84.0,63.0,79.10422222222222,183.0,83.0,73.5
Name4372,43,Male,87.0,92.0,95.0,196.0,75.0,91.33333333333333
Name4373,40,Male,74.0,76.0,69.0,186.0,85.0,73.0
Name4374,35,Female,89.0,87.0,95.0,174.8368888888889,84.0,90.33333333333333
Name4375,49,Female,86.0,85.0,90.0,178.0,72.0,87.0
Name4376,55,Female,79.33,67.0,78.0,197.0,66.0,72.5
Name4377,20,Female,69.0,93.0,79.10422222222222,185.0,96.0,81.0
Name4378,55,Female,90.0,77.0,65.0,176.0,91.0,77.33333333333333
Name4379,20,Female,86.0,90.0,87.0,191.0,61.0,87.66666666666667
Name4380,47,Female,71.0,86.0,66.0,171.0,93.0,74.33333333333333
Name4381,18,Female,90.0,75.0,97.0,151.0,69.0,87.33333333333333
Name4382,47,Female,91.0,79.54311111111112,71.0,196.0,88.0,81.0
Name4383,49,Male,91.0,99.0,93.0,185.0,76.0,94.33333333333333
Name4384,45,Female,94.0,71.0,84.0,197.0,91.0,83.0
Name4385,38,Male,79.33,81.0,76.0,179.0,86.0,78.5
Name4386,30,Male,69.0,75.0,92.0,156.0,69.0,78.66666666666667
Name4387,44,Male,75.0,79.54311111111112,82.0,161.0,74.25822222222222,78.5
Name4388,53,Female,66.0,70.0,68.0,152.0,77.0,68.0
Name4389,24,Female,63.0,79.0,65.0,166.0,51.0,69.0
Name4390,39,Female,79.33,79.54311111111112,61.0,190.0,73.0,61.0
Name4391,27,Female,84.0,86.0,97.0,181.0,65.0,89.0
Name4392,56,Female,90.0,62.0,68.0,174.8368888888889,61.0,73.33333333333333
Name4393,32,Male,79.33,71.0,62.0,172.0,74.25822222222222,66.5
Name4394,32,Male,79.0,89.0,75.0,187.0,85.0,81.0
Name4395,21,Male,95.0,68.0,84.0,179.0,51.0,82.33333333333333
Name4396,49,Female,76.0,96.0,83.0,164.0,74.0,85.0
Name4397,40,Female,70.0,60.0,88.0,159.0,78.0,72.66666666666667
Name4398,23,Male,79.33,63.0,99.0,187.0,77.0,81.0
Name4399,41,Female,94.0,74.0,85.0,164.0,59.0,84.33333333333333
Name4400,37,Female,97.0,86.0,97.0,179.0,94.0,93.33333333333333
Name4401,54,Male,81.0,67.0,94.0,195.0,72.0,80.66666666666667
Name4402,37,Female,86.0,82.0,82.0,174.8368888888889,81.0,83.33333333333333
Name4403,29,Female,96.0,74.0,63.0,174.8368888888889,80.0,77.66666666666667
Name4404,50,Male,79.33,86.0,73.0,163.0,68.0,79.5
Name4405,45,Female,63.0,90.0,98.0,152.0,64.0,83.66666666666667
Name4406,25,Male,75.0,98.0,66.0,185.0,82.0,79.66666666666667
Name4407,18,Female,75.0,67.0,79.10422222222222,175.0,66.0,71.0
Name4408,54,Male,80.0,89.0,78.0,163.0,85.0,82.33333333333333
Name4409,39,Male,85.0,77.0,61.0,180.0,74.25822222222222,74.33333333333333
Name4410,23,Female,95.0,63.0,60.0,163.0,58.0,72.66666666666667
Name4411,38,Male,78.0,81.0,97.0,174.8368888888889,74.25822222222222,85.33333333333333
Name4412,49,Male,76.0,62.0,72.0,159.0,52.0,70.0
Name4413,52,Male,85.0,74.0,83.0,158.0,51.0,80.66666666666667
Name4414,32,Male,81.0,94.0,91.0,195.0,67.0,88.66666666666667
Name4415,22,Female,87.0,97.0,89.0,189.0,72.0,91.0
Name4416,23,Male,60.0,92.0,65.0,192.0,68.0,72.33333333333333
Name4417,42,Male,95.0,73.0,97.0,191.0,56.0,88.33333333333333
Name4418,57,Male,96.0,60.0,92.0,174.8368888888889,84.0,82.66666666666667
Name4419,46,Male,61.0,85.0,82.0,185.0,99.0,76.0
Name4420,24,Female,76.0,67.0,69.0,185.0,69.0,70.66666666666667
Name4421,57,Female,99.0,75.0,74.0,161.0,69.0,82.66666666666667
Name4422,30,Male,97.0,97.0,82.0,199.0,68.0,92.0
Name4423,55,Male,80.0,79.54311111111112,95.0,189.0,90.0,87.5
Name4424,35,Male,68.0,96.0,60.0,152.0,65.0,74.66666666666667
Name4425,19,Female,72.0,85.0,67.0,167.0,87.0,74.66666666666667
Name4426,25,Female,70.0,87.0,79.10422222222222,156.0,70.0,78.5
Name4427,28,Female,75.0,71.0,73.0,174.8368888888889,78.0,73.0
Name4428,50,Male,75.0,79.0,76.0,150.0,93.0,76.66666666666667
Name4429,55,Female,61.0,73.0,93.0,174.8368888888889,87.0,75.66666666666667
Name4430,44,Male,67.0,94.0,65.0,162.0,94.0,75.33333333333333
Name4431,37,Female,72.0,88.0,64.0,178.0,73.0,74.66666666666667
Name4432,29,Male,76.0,71.0,99.0,174.8368888888889,86.0,82.0
Name4433,48,Female,98.0,79.54311111111112,88.0,178.0,78.0,93.0
Name4434,44,Male,83.0,79.54311111111112,94.0,184.0,80.0,88.5
Name4435,49,Female,62.0,61.0,77.0,164.0,94.0,66.66666666666667
Name4436,27,Male,89.0,76.0,99.0,170.0,88.0,88.0
Name4437,20,Male,72.0,69.0,89.0,174.8368888888889,61.0,76.66666666666667
Name4438,44,Male,79.33,77.0,74.0,177.0,79.0,75.5
Name4439,52,Male,79.33,81.0,74.0,153.0,53.0,77.5
Name4440,48,Male,68.0,78.0,75.0,194.0,79.0,73.66666666666667
Name4441,32,Male,78.0,60.0,92.0,162.0,54.0,76.66666666666667
Name4442,33,Female,79.33,83.0,79.10422222222222,174.8368888888889,65.0,83.0
Name4443,30,Female,81.0,95.0,78.0,197.0,76.0,84.66666666666667
Name4444,52,Female,77.0,84.0,96.0,174.8368888888889,53.0,85.66666666666667
Name4445,28,Male,82.0,95.0,62.0,181.0,57.0,79.66666666666667
Name4446,38,Male,61.0,90.0,79.10422222222222,152.0,97.0,75.5
Name4447,28,Female,70.0,90.0,63.0,174.8368888888889,57.0,74.33333333333333
Name4448,47,Female,90.0,61.0,70.0,169.0,66.0,73.66666666666667
Name4449,52,Male,92.0,79.54311111111112,92.0,151.0,95.0,92.0
Name4450,39,Female,73.0,71.0,87.0,199.0,93.0,77.0
Name4451,55,Female,75.0,69.0,91.0,174.0,74.25822222222222,78.33333333333333
Name4452,48,Male,70.0,90.0,75.0,160.0,76.0,78.33333333333333
Name4453,31,Female,92.0,81.0,68.0,150.0,83.0,80.33333333333333
Name4454,41,Male,66.0,82.0,70.0,197.0,94.0,72.66666666666667
Name4455,49,Male,90.0,82.0,79.10422222222222,198.0,70.0,86.0
Name4456,53,Male,73.0,74.0,86.0,197.0,92.0,77.66666666666667
Name4457,49,Male,87.0,85.0,71.0,174.8368888888889,73.0,81.0
Name4458,32,Male,75.0,62.0,81.0,166.0,93.0,72.66666666666667
Name4459,52,Female,78.0,79.54311111111112,99.0,174.8368888888889,99.0,88.5
Name4460,20,Female,76.0,79.0,96.0,184.0,90.0,83.66666666666667
Name4461,33,Female,85.0,99.0,80.0,199.0,78.0,88.0
Name4462,22,Female,65.0,98.0,92.0,174.8368888888889,88.0,85.0
Name4463,38,Male,68.0,67.0,76.0,195.0,55.0,70.33333333333333
Name4464,27,Female,76.0,77.0,88.0,183.0,63.0,80.33333333333333
Name4465,36,Male,90.0,65.0,99.0,181.0,99.0,84.66666666666667
Name4466,42,Male,71.0,86.0,69.0,161.0,63.0,75.33333333333333
Name4467,21,Female,82.0,95.0,77.0,174.8368888888889,86.0,84.66666666666667
Name4468,46,Female,64.0,74.0,72.0,166.0,73.0,70.0
Name4469,36,Male,95.0,96.0,86.0,155.0,62.0,92.33333333333333
Name4470,19,Female,95.0,79.54311111111112,69.0,174.8368888888889,50.0,82.0
Name4471,27,Male,62.0,98.0,91.0,188.0,61.0,83.66666666666667
Name4472,42,Male,83.0,68.0,62.0,171.0,91.0,71.0
Name4473,37,Female,76.0,79.54311111111112,81.0,160.0,73.0,78.5
Name4474,36,Male,98.0,79.0,86.0,156.0,86.0,87.66666666666667
Name4475,40,Male,85.0,69.0,62.0,194.0,69.0,72.0
Name4476,41,Female,63.0,85.0,92.0,194.0,74.25822222222222,80.0
Name4477,28,Male,71.0,63.0,61.0,170.0,74.25822222222222,65.0
Name4478,51,Female,60.0,79.54311111111112,79.10422222222222,150.0,70.0,60.0
Name4479,45,Female,80.0,83.0,69.0,179.0,74.25822222222222,77.33333333333333
Name4480,22,Female,78.0,73.0,98.0,168.0,76.0,83.0
Name4481,22,Female,80.0,60.0,92.0,196.0,95.0,77.33333333333333
Name4482,38,Female,77.0,76.0,79.10422222222222,195.0,85.0,76.5
Name4483,29,Female,62.0,83.0,74.0,178.0,66.0,73.0
Name4484,21,Female,91.0,86.0,85.0,184.0,98.0,87.33333333333333
Name4485,59,Female,69.0,66.0,70.0,169.0,95.0,68.33333333333333
Name4486,37,Female,99.0,68.0,97.0,185.0,64.0,88.0
Name4487,55,Female,74.0,94.0,86.0,188.0,88.0,84.66666666666667
Name4488,42,Male,64.0,71.0,98.0,150.0,53.0,77.66666666666667
Name4489,31,Male,63.0,80.0,66.0,172.0,66.0,69.66666666666667
Name4490,28,Male,87.0,62.0,79.10422222222222,180.0,87.0,74.5
Name4491,49,Female,63.0,74.0,69.0,184.0,60.0,68.66666666666667
Name4492,28,Male,74.0,80.0,80.0,196.0,61.0,78.0
Name4493,35,Female,76.0,79.54311111111112,74.0,194.0,96.0,75.0
Name4494,44,Female,62.0,92.0,89.0,171.0,81.0,81.0
Name4495,35,Male,69.0,65.0,89.0,195.0,76.0,74.33333333333333
Name4496,40,Female,82.0,61.0,67.0,174.8368888888889,93.0,70.0
Name4497,28,Female,77.0,88.0,83.0,182.0,92.0,82.66666666666667
Name4498,38,Female,60.0,99.0,79.10422222222222,194.0,76.0,79.5
Name4499,22,Male,94.0,92.0,62.0,185.0,98.0,82.66666666666667
Name4500,40,Male,90.0,63.0,74.0,193.0,89.0,75.66666666666667
Name4501,58,Male,60.0,63.0,95.0,156.0,93.0,72.66666666666667
Name4502,42,Male,62.0,88.0,65.0,174.8368888888889,78.0,71.66666666666667
Name4503,58,Male,62.0,96.0,77.0,151.0,58.0,78.33333333333333
Name4504,27,Female,96.0,79.0,97.0,166.0,92.0,90.66666666666667
Name4505,39,Female,78.0,82.0,78.0,150.0,52.0,79.33333333333333
Name4506,36,Male,88.0,77.0,89.0,195.0,88.0,84.66666666666667
Name4507,18,Female,84.0,79.54311111111112,72.0,179.0,78.0,78.0
Name4508,24,Female,92.0,60.0,98.0,174.8368888888889,70.0,83.33333333333333
Name4509,21,Female,95.0,74.0,71.0,177.0,84.0,80.0
Name4510,18,Female,88.0,93.0,93.0,182.0,74.25822222222222,91.33333333333333
Name4511,32,Female,79.33,79.0,79.10422222222222,174.8368888888889,59.0,79.0
Name4512,57,Female,63.0,96.0,83.0,184.0,72.0,80.66666666666667
Name4513,29,Female,79.33,86.0,63.0,160.0,88.0,74.5
Name4514,39,Female,86.0,81.0,95.0,156.0,74.0,87.33333333333333
Name4515,39,Male,92.0,64.0,73.0,177.0,74.25822222222222,76.33333333333333
Name4516,34,Male,81.0,93.0,76.0,174.0,69.0,83.33333333333333
Name4517,46,Female,62.0,98.0,79.10422222222222,190.0,64.0,80.0
Name4518,31,Female,82.0,62.0,97.0,174.8368888888889,70.0,80.33333333333333
